Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
SRX3775921	3824379	1102674	804	2057365	0	0	0	0	0	0	0	0	0	646775	14407	2354	28.83275951468199	3824379.0	1767014.0	46.2	2057365.0	53.8	SRX3775921_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3824379.0	0.0	20-364	48.0	35.486111060789156	140.45599403197224	pass	warn	warn	fail	warn	pass	warn	fail	fail	pass		4162963	1552856	4162963	593183632	49731014	541150970	8.771762940350317			0.4453	0.5506	0.0041
SRX3775922	7068380	1359987	1144	3408323	0	0	0	0	0	0	0	0	0	2275806	19427	3693	19.240434158887894	7068380.0	3660057.0	51.78	3408323.0	48.22	SRX3775922_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7068380.0	0.0	20-367	49.0	19.414192822473947	147.14298750208675	pass	warn	warn	fail	fail	pass	warn	fail	fail	pass		7807528	3052358	7807528	1139768745	86942567	1047828045	8.066610038512684			0.3101	0.6868	0.0031
SRX3775923	3678952	859086	390	1978217	0	0	0	0	0	0	0	0	0	828256	10567	2436	23.35137832730625	3678952.0	1700735.0	46.23	1978217.0	53.77	SRX3775923_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3678952.0	0.0	20-365	48.0	29.36269451644924	145.8864168382735	pass	warn	warn	fail	fail	pass	warn	fail	fail	pass		4015250	1542812	4015250	591231865	48026574	540730890	8.54165311269209			0.35	0.6469	0.0031
SRX3775924	3459990	716298	696	1600727	0	0	0	0	0	0	0	0	0	1129707	11113	1449	20.70231416853806	3459990.0	1859263.0	53.74	1600727.0	46.26	SRX3775924_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3459990.0	0.0	20-365	49.0	22.3132215226793	137.4517319414218	pass	warn	warn	fail	fail	pass	warn	fail	fail	pass		3706001	1467476	3706001	513871283	32291658	479032139	6.779741377375236			0.317	0.6791	0.0039
SRX3775925	3271129	841024	530	1766882	0	0	0	0	0	0	0	0	0	647923	11952	2818	25.710511569552892	3271129.0	1504247.0	45.99	1766882.0	54.01	SRX3775925_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3271129.0	0.0	20-361	48.0	26.573551301895996	136.58876094461576	pass	warn	warn	fail	warn	pass	warn	fail	fail	pass		3541924	1336881	3541924	490972672	38840376	450169195	8.310743006079164			0.4168	0.5795	0.0037
SRX4172501	30811150	26803464	90085	474955	0	0	0	0	0	0	0	0	0	2711693	708914	22039	86.9927412641203	30811150.0	30336195.0	98.46	474955.0	1.54	SRX4172501_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30811150.0	0.0	20-85	45.0	12.653412105584495	83.57130525799913	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		31054314	9438871	31054314	2639616690	5207922	2596554775	1.6313700077415407			0.4735	0.027999999999999997	0.4985
SRX4172502	36526092	31973363	210535	598135	0	0	0	0	0	0	0	0	0	2869594	848982	25483	87.53567997364733	36526092.0	35927957.0	98.36	598135.0	1.64	SRX4172502_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36526092.0	0.0	20-85	45.0	11.43757969117208	83.61022131795539	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		37883256	12299730	37883256	3220076760	6316260	3079728756	4.358529763743893			0.484	0.0261	0.4899
SRX4172503	31039830	26826801	215026	440964	0	0	0	0	0	0	0	0	0	2797939	738222	20878	86.4270229572778	31039830.0	30598866.0	98.58	440964.0	1.42	SRX4172503_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31039830.0	0.0	20-85	45.0	11.753323760952401	83.58741951872804	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		31460539	9785211	31460539	2674145815	4962460	2616424604	2.158491533117838			0.4791	0.033	0.4879
SRX4172504	28031797	24739056	139281	400440	0	0	0	0	0	0	0	0	0	1958675	773099	21246	88.25355006673313	28031797.0	27631357.0	98.57	400440.0	1.43	SRX4172504_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28031797.0	0.0	20-85	45.0	12.462953972831324	83.51250831332719	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		28380171	9009960	28380171	2412314535	4259118	2360694311	2.1398629097096578			0.3879	0.0197	0.5924
SRX4172505	37834648	33845681	159179	499455	0	0	0	0	0	0	0	0	0	2413225	887321	29787	89.4568412530229	37834648.0	37335193.0	98.68	499455.0	1.32	SRX4172505_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37834648.0	0.0	20-85	45.0	11.715041129195766	83.63415665978971	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		37929691	11395359	37929691	3224023735	6122608	3190761739	1.0316920325029804			0.4419	0.0147	0.5434
SRX4172506	34590841	30852644	103302	510282	0	0	0	0	0	0	0	0	0	2160457	937021	27135	89.1931017230833	34590841.0	34080559.0	98.52	510282.0	1.48	SRX4172506_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34590841.0	0.0	20-85	44.0	11.295993455740195	83.61381309000264	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		36163162	12122344	36163162	3073868770	5367138	2916553825	5.117815911184784			0.4037	0.0187	0.5776
SRX4477716	24861556	8441	9066	24831607	0	0	0	0	198	0	0	0	0	11723	472	49	0.033952018127908004	24861556.0	29949.0	0.12	24831607.0	99.88	SRX4477716_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24861556.0	0.0	20-76	52.0	36.923977419392884	74.8028370388402	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass		24915561	4642436	24915561	1880115565	16239326	1857814894	1.186132991777024	0.0905	0.2902	0.6193		
SRX4477717	26071928	13889	26859	26017473	0	0	0	0	294	0	0	0	0	12686	606	121	0.053271856227893856	26071928.0	54455.0	0.21	26017473.0	99.79	SRX4477717_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26071928.0	0.0	20-76	53.0	31.558966313084174	74.81184437146344	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass		26133462	2259516	26133462	1975078259	10666513	1961577854	0.6835377250740119	0.0513	0.2257	0.723		
SRX4477718	26716517	21140278	730590	1503268	0	0	0	0	9333	0	0	0	0	2226785	878937	227326	79.12812137899563	26716517.0	25213249.0	94.37	1503268.0	5.63	SRX4477718_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26716517.0	0.0	20-76	44.0	24.97233916222399	74.58623367709197	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		26763340	3492755	26763340	2021250285	6978012	2009954430	0.5588548377124903	0.0224	0.4851	0.4925		
SRX4477719	29104074	11649563	14128793	1392977	0	0	0	0	18503	0	0	0	0	1263149	505627	145462	40.02725872673359	29104074.0	27711097.0	95.21	1392977.0	4.79	SRX4477719_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29104074.0	0.0	20-76	49.0	16.30664543849382	74.806383738579	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass		29154137	4757876	29154137	2199770355	14242142	2179217914	0.9342993896287868	0.0125	0.2417	0.7458		
SRX4703435	15720333	13514981	102307	449443	0	0	0	0	0	0	0	0	0	1128452	507777	17373	85.97134042898456	15720333.0	15270890.0	97.14	449443.0	2.86	SRX4703435_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15720333.0	0.0	20-100	43.0	78.27206838720265	95.32899487561745	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass		15725811	5407862	15725811	1572581100	60417982	1504505551	4.328905453588371			0.034	0.6241	0.3418
SRX4703436	23201810	9935728	5476	683573	0	0	0	0	0	0	0	0	0	12107021	459574	10438	42.82307285509191	23201810.0	22518237.0	97.05	683573.0	2.95	SRX4703436_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23201810.0	0.0	20-100	44.0	78.7015411678951	95.2228133063757	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass		23207518	7872486	23207518	2320751800	91789855	2218009383	4.427117841726979			0.0248	0.6639	0.3113
SRX4703437	25219021	10618876	7588	731020	0	0	0	0	0	0	0	0	0	13365819	484216	11502	42.106614685796096	25219021.0	24488001.0	97.1	731020.0	2.9	SRX4703437_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25219021.0	0.0	20-100	44.0	75.469610160545	95.43061651758805	pass	pass	pass	fail	pass	pass	warn	pass	warn	pass		25225210	8564559	25225210	2522521000	94554447	2415999046	4.222837153783853			0.0198	0.687	0.2932
SRX4703438	82336342	69050992	1468937	3913778	0	0	0	0	0	0	0	0	0	5634453	2199852	68330	83.86453699874109	82336342.0	78422564.0	95.25	3913778.0	4.75	SRX4703438_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	82336342.0	0.0	20-100	45.0	74.4021013170255	95.70397822628556	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass		82358788	28580869	82358788	8235878800	280664086	7910013278	3.9566575700458335			0.0157	0.5113	0.473
SRX4703439	25932200	10924180	76877	596564	0	0	0	0	0	0	0	0	0	13663555	659239	11785	42.1259283824743	25932200.0	25335636.0	97.7	596564.0	2.3	SRX4703439_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25932200.0	0.0	20-100	44.0	73.9116584431752	95.59887306129059	pass	pass	pass	fail	pass	pass	warn	pass	warn	pass		25938090	8859841	25938090	2593809000	92708964	2488673182	4.053336926504612			0.0634	0.6431	0.2934
SRX4703440	23095872	18878578	1332733	749552	0	0	0	0	0	0	0	0	0	1203310	906822	24877	81.74005294106237	23095872.0	22346320.0	96.75	749552.0	3.25	SRX4703440_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23095872.0	0.0	20-100	44.0	67.44177920139349	95.19151864021414	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass		23101959	7809427	23101959	2310195900	92176219	2207107833	4.4623084561789765			0.2073	0.3459	0.4468
SRX4902978	13831988	7338143	51923	5791308	0	0	0	0	0	0	0	0	0	453639	181238	15737	53.051976331963274	13831988.0	8040680.0	58.13	5791308.0	41.87	SRX4902978_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13831988.0	0.0	20-353	45.0	37.41619219806736	94.93666535858765	pass	warn	warn	fail	pass	pass	warn	fail	warn	pass		15316902	4095305	15316902	1378437557	38319050	1334081679	3.217837309695415			0.3834	0.6013	0.0153
SRX4902979	12850241	5099780	44302	7183717	0	0	0	0	0	0	0	0	0	411237	101358	9847	39.68625958065689	12850241.0	5666524.0	44.1	7183717.0	55.9	SRX4902979_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12850241.0	0.0	18-356	45.0	40.90344125517069	111.08795173569119	pass	warn	warn	fail	pass	pass	warn	fail	warn	pass		13874964	3294748	13874964	1490447690	41641538	1443034434	3.1811419024038337			0.4543	0.5262	0.0195
SRX4902980	12965730	4802005	34880	7628009	0	0	0	0	0	0	0	0	0	395546	96504	8786	37.036132944307795	12965730.0	5337721.0	41.17	7628009.0	58.83	SRX4902980_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12965730.0	0.0	20-354	46.0	42.79245596367835	108.02589210171736	pass	warn	warn	fail	pass	pass	warn	fail	warn	pass		14053895	3622886	14053895	1459396076	36783045	1417239069	2.8886611176553547			0.3907	0.5913	0.0181
SRX4902981	6004625	945267	102914	4666873	0	0	0	0	0	0	0	0	0	262119	25236	2216	15.742315298623975	6004625.0	1337752.0	22.28	4666873.0	77.72	SRX4902981_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6004625.0	0.0	20-353	48.0	65.32300142187053	86.81100451735121	pass	warn	warn	fail	pass	pass	warn	warn	pass	pass		8237257	1878439	8237257	569380930	17866364	548712384	3.630003203654888			0.4613	0.4903	0.0484
SRX4902982	11015023	3327235	55313	7056136	0	0	0	0	0	0	0	0	0	494744	74224	7371	30.206337290444154	11015023.0	3958887.0	35.94	7056136.0	64.06	SRX4902982_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11015023.0	0.0	20-353	46.0	49.40658786460499	103.31514332743565	pass	warn	warn	fail	pass	pass	warn	fail	warn	pass		12679475	3133069	12679475	1200037406	36031430	1159369830	3.3888590302825943			0.4261	0.5431	0.0307
SRX4902983	11271222	4690947	11414	5785444	0	0	0	0	0	0	0	0	0	692823	82119	8475	41.618796968066114	11271222.0	5485778.0	48.67	5785444.0	51.33	SRX4902983_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11271222.0	0.0	20-353	46.0	35.285062803089424	118.88938537454058	pass	warn	warn	fail	pass	pass	warn	fail	warn	pass		11865158	3137862	11865158	1392550837	37665770	1350262432	3.0367584346940437			0.4655	0.5016	0.0329
SRX5177009	33831971	22313706	3688275	1757219	0	0	0	0	23091	0	0	0	0	4711869	1061932	275879	65.95449611847917	33831971.0	32074752.0	94.81	1757219.0	5.19	SRX5177009_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33831971.0	0.0	20-76	45.0	20.278643492819	74.74507015863782	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		33879261	4492821	33879261	2556324041	9181102	2541657147	0.5737494059736851	0.0323	0.4155	0.5522		
SRX5177010	32520658	23534626	41879	1791769	0	0	0	0	15426	0	0	0	0	5833143	1075969	227846	72.36823436967357	32520658.0	30728889.0	94.49	1791769.0	5.51	SRX5177010_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32520658.0	0.0	20-76	44.0	20.623007238903934	74.78256731459739	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		32564000	6226434	32564000	2455303772	12655686	2434649679	0.8412031633534264	0.0314	0.4745	0.4941		
SRX5177011	33009619	25719345	52449	1808359	0	0	0	0	20544	0	0	0	0	4217517	1048955	142450	77.91469813692791	33009619.0	31201260.0	94.52	1808359.0	5.48	SRX5177011_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33009619.0	0.0	20-76	43.0	23.651644879722237	74.53770805412809	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		33057002	6334800	33057002	2491821403	13154282	2470445082	0.8578592741142773	0.024	0.4801	0.4959		
SRX5177012	28804155	22103097	109774	1564023	0	0	0	0	16144	0	0	0	0	4073956	804159	133002	76.73579384640861	28804155.0	27240132.0	94.57	1564023.0	5.43	SRX5177012_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28804155.0	0.0	20-76	44.0	25.58290148421689	74.53199429040707	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		28843560	5467554	28843560	2174669161	11880327	2155656414	0.8742822743325783	0.0212	0.4904	0.4885		
SRX5278698	10822244	2615742	3207684	3826999	0	0	0	0	0	0	0	0	0	1038219	131675	1925	24.170051978129486	10822244.0	6995245.0	64.64	3826999.0	35.36	SRX5278698_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10822244.0	0.0	20-51	50.0	25.929656675788323	43.67680030130535	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	18407458	13873817	18407458	938780358	2289357	558523088	40.50545654897479			0.2539	0.72	0.0261
SRX5278699	10660630	3622621	3207291	2533407	0	0	0	0	0	0	0	0	0	1119505	174938	2868	33.981303168762075	10660630.0	8127223.0	76.24	2533407.0	23.76	SRX5278699_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10660630.0	0.0	20-51	48.0	24.91462310719544	45.407491958730404	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	17195794	12249713	17195794	876985494	2311904	551560936	37.107176826347825			0.2662	0.7057	0.0281
SRX5278700	11495308	5089460	3059184	2058573	0	0	0	0	0	0	0	0	0	1051655	232317	4119	44.274237802066715	11495308.0	9436735.0	82.09	2058573.0	17.91	SRX5278700_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11495308.0	0.0	20-51	47.0	25.251810124968205	45.79704615135149	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	17207013	11878824	17207013	877557663	1985866	579842957	33.925372491448464			0.2823	0.6911	0.0266
SRX5278701	8398322	2740823	2871066	1758060	0	0	0	0	0	0	0	0	0	872904	153226	2243	32.63536454067849	8398322.0	6640262.0	79.07	1758060.0	20.93	SRX5278701_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8398322.0	0.0	20-51	49.0	26.82525610382724	45.49046964381694	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	13044265	9202618	13044265	665257515	1616575	428414244	35.6017430332974			0.2853	0.6949	0.0197
SRX5278702	10468720	3299830	3704459	2218911	0	0	0	0	0	0	0	0	0	1058001	184964	2555	31.52085450752337	10468720.0	8249809.0	78.8	2218911.0	21.2	SRX5278702_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10468720.0	0.0	20-51	49.0	25.629429319723087	45.44814122452411	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	16235008	11530889	16235008	827985408	1956263	533881949	35.52036740724783			0.2763	0.7045	0.0192
SRX5278703	11847085	4635660	3844037	1993939	0	0	0	0	0	0	0	0	0	1123706	245421	4322	39.12911910398212	11847085.0	9853146.0	83.17	1993939.0	16.83	SRX5278703_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11847085.0	0.0	20-51	48.0	26.51523611413683	45.674166261152	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	16761594	11464424	16761594	854841294	2064647	588212584	31.190434045644032			0.2967	0.6845	0.0188
SRX5278704	11487435	996181	6758475	3118798	0	0	0	0	0	0	0	0	0	567064	45422	1495	8.671918491813011	11487435.0	8368637.0	72.85	3118798.0	27.15	SRX5278704_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11487435.0	0.0	20-51	52.0	21.53274155767827	42.87263196701439	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	19334694	14953302	19334694	986069394	2580601	582992010	40.87718232130831			0.1571	0.8381	0.0048
SRX5278705	10785108	875907	6723172	2526088	0	0	0	0	0	0	0	0	0	616030	42619	1292	8.121448575202027	10785108.0	8259020.0	76.58	2526088.0	23.42	SRX5278705_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10785108.0	0.0	20-51	52.0	20.542377941971846	43.815298465254116	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	17200769	12819539	17200769	877239219	2082305	543513641	38.0427106736549			0.1552	0.8407	0.0041
SRX5278706	8989242	1203683	5513856	1786684	0	0	0	0	0	0	0	0	0	428875	54597	1547	13.390261381326699	8989242.0	7202558.0	80.12	1786684.0	19.88	SRX5278706_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8989242.0	0.0	20-51	51.0	23.91626719657252	44.884013023567505	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	12707433	8860362	12707433	648079083	1703995	440169284	32.08093031448756			0.1725	0.8219	0.0056
SRX5278707	9713627	2317890	3290136	3215255	0	0	0	0	0	0	0	0	0	691355	197208	1783	23.8622504240692	9713627.0	6498372.0	66.9	3215255.0	33.1	SRX5278707_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9713627.0	0.0	20-51	50.0	24.320015036683955	43.83910870779782	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	17565831	13372592	17565831	895857381	2253613	508591887	43.22847611834322			0.2772	0.7071	0.0157
SRX5278708	9981399	2053548	3884258	3166382	0	0	0	0	0	0	0	0	0	722095	153569	1547	20.573749230944482	9981399.0	6815017.0	68.28	3166382.0	31.72	SRX5278708_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9981399.0	0.0	20-51	51.0	24.255825392747912	41.92707395025487	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	18901162	15267033	18901162	963959262	1080656	514820611	46.59311536341668			0.2723	0.7127	0.015
SRX5278709	13350147	4633406	5712786	1471753	0	0	0	0	0	0	0	0	0	1237809	290070	4323	34.70677888415761	13350147.0	11878394.0	88.98	1471753.0	11.02	SRX5278709_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13350147.0	0.0	20-51	49.0	24.049473801365572	45.00899735411153	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	19110919	13585472	19110919	974656869	794115	655407088	32.75509475735301			0.2879	0.6973	0.0148
SRX5278710	10616291	1793137	3251627	4330594	0	0	0	0	0	0	0	0	0	1130870	108646	1417	16.890428116561612	10616291.0	6285697.0	59.21	4330594.0	40.79	SRX5278710_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10616291.0	0.0	20-51	51.0	24.66749205416993	41.09935485001306	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	21039707	17477774	21039707	1073025057	994468	557223067	48.06989236971752			0.3065	0.6723	0.0212
SRX5278711	9790621	1850869	3444422	3337801	0	0	0	0	0	0	0	0	0	1041462	114555	1512	18.904510755752877	9790621.0	6452820.0	65.91	3337801.0	34.09	SRX5278711_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9790621.0	0.0	20-51	51.0	25.15111223626243	41.647340347461096	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	18876095	15626987	18876095	962680845	728465	509398732	47.08539858814787			0.2991	0.6817	0.0192
SRX5278712	9654409	1972820	5201011	1002873	0	0	0	0	0	0	0	0	0	1347541	128749	1415	20.434394275195924	9654409.0	8651536.0	89.61	1002873.0	10.39	SRX5278712_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9654409.0	0.0	20-51	50.0	20.926421427544813	44.212714936771384	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	12939256	9256884	12939256	659902056	652611	460166540	30.267448659077978			0.2487	0.7383	0.013000000000000001
SRX5278713	11994857	3000750	4573318	2920202	0	0	0	0	0	0	0	0	0	1333032	164777	2778	25.016971857188462	11994857.0	9074655.0	75.65	2920202.0	24.35	SRX5278713_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11994857.0	0.0	20-51	50.0	26.172065602451944	42.65565308531815	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	20709912	16490047	20709912	1056205512	1045804	610267807	42.220732606818665			0.2877	0.6944	0.0179
SRX5278714	12805949	3813931	5707325	1586429	0	0	0	0	0	0	0	0	0	1475093	219348	3823	29.78249405803506	12805949.0	11219520.0	87.61	1586429.0	12.39	SRX5278714_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12805949.0	0.0	20-51	50.0	24.88219160812959	44.32751145580855	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	18022793	13180747	18022793	919162443	828467	625214137	31.98001705124064			0.2762	0.7101	0.0137
SRX5278715	10910791	2590701	5385483	1305413	0	0	0	0	0	0	0	0	0	1471928	154833	2433	23.7443921343558	10910791.0	9605378.0	88.04	1305413.0	11.96	SRX5278715_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10910791.0	0.0	20-51	50.0	23.028498198715315	45.14776188087555	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	15231342	10880937	15231342	776798442	658293	538030326	30.73746072214702			0.2688	0.7170000000000001	0.0142
SRX5278716	12883239	4696696	5136291	1572280	0	0	0	0	0	0	0	0	0	1250855	223129	3988	36.455863312013385	12883239.0	11310959.0	87.8	1572280.0	12.2	SRX5278716_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12883239.0	0.0	20-51	48.0	25.055155471285534	45.397269351286575	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	fail	18042205	12650202	18042205	920152455	838729	633134441	31.19244125692193			0.2367	0.7464	0.0169
