Geneid,SRX7255900,SRX7255906,SRX7255905,SRX7255902,SRX7255887,SRX7255895,SRX7255891,SRX7255892,SRX7255916,SRX7255889,SRX7255917,SRX7255909,SRX7255913,SRX7255888,SRX7255897,SRX7255908,SRX7255912,SRX7255911,SRX7255914,SRX7255894,SRX7255904,SRX7255910,SRX7255907,SRX7255893,SRX7255901,SRX7255915,SRX7255890,SRX7255898,SRX7255899,SRX7255903,SRX7255896
BSU_26990,193,486,477,641,13,14,13,15,575,20,7,507,20,17,11,411,28,613,593,14,458,475,781,11,197,535,23,15,268,627,23
BSU_27000,156,166,133,236,556,107,322,242,117,625,3,90,7,330,57,109,30,119,16,116,185,90,144,151,107,54,271,82,144,184,73
BSU_27009,22,8,18,22,0,18,14,9,6,10,0,12,2,3,8,15,5,23,12,15,11,18,18,13,21,5,9,22,30,19,19
BSU_27010,726,393,404,821,930,936,2196,1873,330,1196,23,448,107,666,352,542,190,766,216,994,620,461,592,1447,620,300,2051,552,682,763,505
BSU_27020,3509,1621,2125,3868,1244,2438,4244,3452,1289,1486,15,2128,176,943,2113,3535,196,2813,535,2522,3498,2178,2545,2854,3836,1070,4041,2904,4216,4725,3634
BSU_27030,1220,8334,8946,6250,1812,105,149,135,3529,2584,17,610,1917,1387,112,694,1814,1036,1709,104,4539,671,8823,123,706,3883,168,192,1419,4147,149
BSU_27035,88,575,528,334,231,17,25,25,174,240,0,32,142,177,21,57,132,52,103,18,251,32,567,25,50,175,23,26,92,255,24
BSU_27040,629,3453,3786,2175,922,131,151,161,1263,1268,0,232,679,636,110,305,538,331,556,123,1691,307,3768,164,344,1526,190,203,626,1648,149
BSU_27050,622,3260,3577,2336,299,185,146,150,1413,413,0,220,643,234,168,308,502,332,595,151,1743,300,3712,153,437,1429,164,239,786,1537,216
BSU_27060,414,2559,2845,1709,148,84,106,105,899,184,0,189,343,108,96,272,344,222,354,83,1371,249,2780,94,228,1022,116,131,484,1273,111
BSU_27070,456,2548,2709,1816,58,86,147,123,884,97,1,193,144,61,115,317,170,191,210,73,1533,224,2868,92,259,682,134,171,480,1405,99
BSU_27080,1868,969,1095,2126,2400,1010,1751,1536,910,2998,27,1019,151,1974,1025,1676,218,1411,332,1002,1478,1114,1318,1028,1651,839,1617,1626,1853,1699,1547
BSU_27085,9,14,6,31,2,1,4,6,12,2,0,4,0,4,6,15,1,22,7,6,17,13,11,1,8,6,6,9,12,22,13
BSU_27090,390,237,270,473,301,218,530,472,157,404,0,300,78,236,244,438,99,398,75,275,305,343,339,230,375,198,494,307,465,398,368
BSU_27100,135,152,175,205,87,121,630,474,359,94,1,235,30,64,186,358,47,358,104,194,141,219,209,87,158,444,506,267,163,153,285
BSU_27110,456,358,314,536,36,156,688,566,146,72,0,243,8,28,210,486,28,381,49,189,441,301,469,185,438,144,598,368,535,487,345
BSU_27120,16,23,26,21,5,6,45,24,15,17,0,22,1,8,5,25,2,17,2,6,30,18,22,12,11,10,55,7,15,25,11
BSU_27130,76,59,73,116,18,34,114,69,77,29,0,76,3,24,28,107,10,99,7,42,80,59,84,35,82,44,127,34,81,110,35
BSU_27140,211,116,162,261,28,116,358,292,101,64,18,130,14,30,130,208,77,206,110,115,171,126,194,135,221,85,378,207,237,194,214
BSU_27150,91,66,58,139,58,32,94,65,85,134,3,25,4,53,39,46,8,84,27,31,108,32,51,32,99,21,102,38,114,115,34
BSU_27160,3960,2846,3952,1907,6292,1349,3692,3033,2485,8070,4,2779,754,4532,975,2435,697,2186,993,1599,1459,2544,5890,1954,3951,2434,4158,1591,5184,1799,1805
BSU_27170,648,565,709,389,71,178,738,577,377,76,0,397,35,52,214,362,39,301,91,258,261,357,1099,214,645,315,720,310,859,444,346
BSU_27180,115,144,166,116,42,53,182,154,354,59,0,141,7,34,47,181,12,106,50,38,81,127,184,38,159,170,261,50,165,122,87
BSU_27185,2370,3172,3238,2634,173,474,560,473,719,222,0,6460,1346,162,551,1431,815,3497,451,578,1866,4886,4673,329,2465,544,434,715,2051,2486,924
BSU_27190,888,1837,2113,1068,165,144,172,122,252,205,0,5866,484,120,161,563,413,3002,265,165,906,4359,3250,141,654,219,121,255,897,1272,266
BSU_27200,1160,550,618,663,75,133,792,753,407,142,2,129,54,56,140,298,51,379,172,154,515,145,860,188,1227,503,843,211,1501,634,178
BSU_27210,857,280,371,662,70,225,1424,1045,152,119,0,151,13,50,322,320,14,251,34,325,448,175,514,188,816,108,1161,440,946,559,579
BSU_27220,22286,6927,8161,17840,8631,1032,2090,2423,4045,10654,1,3410,931,6422,1077,6486,747,4841,1198,1054,10946,3456,9515,1407,22430,5487,2489,1422,25459,11157,1966
BSU_27230,3686,1109,1428,3218,2491,270,378,427,685,3123,1,479,86,1659,201,1120,86,767,154,247,2065,633,1485,295,4065,801,446,259,4646,1857,296
BSU_27240,1058,324,428,941,59,1932,935,870,683,80,0,670,48,66,1703,683,52,1463,338,2004,707,561,599,1056,1227,752,871,2169,1062,809,2405
BSU_27250,1971,1728,2096,3970,201,4553,1185,945,3094,319,2,4480,493,193,3831,4234,513,9916,1992,5246,3135,3340,2879,5158,1691,4102,1237,7269,2368,3961,5457
BSU_27260,1546,1180,1595,2813,65,3091,889,748,1848,118,0,3226,198,63,2482,3088,247,6982,963,3566,2159,2517,2092,3406,1246,2541,987,4561,1596,2748,3746
BSU_27270,5321,6064,7639,8672,305,4414,7405,5349,3365,449,1,7721,722,301,5575,9183,508,11090,1624,5167,6179,6352,9402,4583,5739,3680,5740,8877,6581,8484,8669
BSU_27280,2547,1695,2304,4280,94,4222,3372,2592,3531,125,0,4353,319,64,4456,4360,280,9167,1684,4855,3340,3498,2792,4341,2263,3688,3031,7821,2842,4334,6690
BSU_27290,632,701,969,839,83,255,262,174,138,117,0,576,19,84,171,508,29,597,34,308,659,562,1180,161,579,107,277,309,518,898,229
BSU_27300,4889,3569,4575,5637,831,1428,3922,2830,2575,860,2,4389,290,627,1794,6205,389,6047,724,1639,4053,5025,5535,1339,3943,2351,3483,2495,4374,4822,2849
BSU_27310,1843,2707,3489,2681,287,145,240,153,672,397,6,2230,140,175,89,3110,247,3436,205,158,1931,2391,3945,178,1239,439,252,151,1450,2660,152
BSU_27320,7011,2829,3684,4824,342,5406,19555,13364,1567,460,1,2243,190,306,5288,4234,162,2905,412,6502,3891,2716,4416,5357,6517,1298,15204,9254,8231,4926,8110
BSU_27330,1332,927,1106,1364,2828,922,2609,2164,598,3601,3,648,34,2180,767,877,41,803,235,1099,855,725,1375,984,1199,463,2476,1166,1427,1077,1215
BSU_27340,1598,1046,1586,1551,3074,1254,3428,2858,559,3950,2,820,96,2308,996,1221,142,1142,225,1405,1040,918,1872,1474,1496,484,3292,1556,1984,1307,1426
BSU_27350,861,495,734,644,476,692,2003,1758,275,516,1,289,39,361,566,439,61,476,86,822,466,365,874,822,728,223,1891,915,1049,552,854
BSU_27360,590,363,479,423,67,664,1734,1340,168,73,0,161,14,59,552,285,30,247,48,767,308,209,607,582,612,167,1532,783,757,392,777
BSU_27370,1811,1171,1405,1790,499,1776,3710,3024,847,581,1,652,113,391,1991,1300,117,1915,282,2064,1409,914,2075,1690,1883,829,3214,2981,2223,1608,2938
BSU_27380,5189,3050,3825,4291,1556,4148,10428,7846,1423,1663,0,2218,43,1140,3989,4335,52,3440,374,4137,3375,2387,5077,3860,4846,1224,8478,6044,5415,4097,6126
BSU_27390,3798,2733,3149,3612,1516,2284,6128,4440,1489,1893,0,2404,103,1114,2238,4009,101,3409,407,2460,2694,2932,3983,2220,3528,1470,5143,3679,4141,3282,3541
BSU_27400,3167,1763,2495,2513,1241,1358,3156,2513,1340,1665,0,1887,172,885,1370,3162,159,2470,520,1541,1829,2326,2689,1463,2670,1408,2966,2480,2991,2235,2352
BSU_27410,3210,1521,1908,2395,4664,3110,10276,9200,741,6700,2,980,137,3620,2951,1743,185,2065,341,3106,1689,1461,2359,3483,3102,903,10794,4607,3917,1885,4482
BSU_27420,214,575,645,541,27,16,39,35,66,65,0,461,65,27,21,442,80,438,54,22,385,461,824,17,228,57,34,20,247,566,27
BSU_27430,3109,5927,6554,6136,23,5,4,3,459,111,5,5957,362,36,5,6880,355,5189,139,2,4599,5731,8834,10,2959,342,3,9,2978,6571,4
BSU_27440,4369,7825,8651,8612,87,3,7,4,596,172,0,6747,381,77,5,8240,395,6473,145,10,6322,6837,11557,15,4202,459,10,6,4304,9272,1
BSU_27450,746,1634,1793,1580,13,0,1,0,143,44,0,1756,201,13,2,1384,206,1904,70,3,1303,1725,2401,7,768,117,0,1,785,1812,2
BSU_27460,614,1350,1424,1367,9,2,0,7,101,31,1,1386,188,7,3,1068,211,1518,67,1,979,1312,1955,1,605,115,4,3,617,1493,2
BSU_27468,2287,4210,5362,5635,79,23,73,51,11100,162,2,2434,7457,86,41,2829,4508,3053,12644,22,4092,2288,6267,30,2754,9028,62,64,2609,4846,61
BSU_27469,5393,9874,12271,13603,226,59,141,130,5741,288,1,7376,364,222,108,6586,207,5813,8009,46,8874,7552,15232,47,6504,6894,124,167,5807,12302,194
BSU_27470,12199,22207,28558,34030,421,120,256,209,25944,662,7,18853,1654,377,223,15234,930,13579,44384,105,21491,20752,35049,126,14910,36726,236,282,13174,27355,381
BSU_27480,4956,1987,2689,3455,1305,3097,4527,3442,1030,1793,3,1840,280,1013,3513,3418,337,2971,420,2804,2623,2201,3313,2094,4349,1059,4267,4263,5054,3163,4889
BSU_27490,771,462,576,665,149,304,801,670,181,151,0,423,32,89,345,867,45,629,65,349,556,440,728,337,664,258,813,511,769,639,598
BSU_27500,4383,2678,3613,3410,2170,2886,6631,4986,1720,2801,0,1898,351,1775,2868,3286,283,4206,754,2625,2490,2178,4342,2970,4368,2067,5963,4570,5047,2951,4190
BSU_27510,5114,3319,4334,4045,1048,2744,6776,5101,2208,1297,0,2199,641,900,3143,3742,493,4831,966,2972,3010,2662,5567,2627,4690,2582,5890,4589,5548,3861,4581
BSU_27520,1466,1013,1203,1155,177,798,1999,1421,613,184,0,563,105,174,850,958,97,1147,247,786,991,715,1525,695,1500,610,1702,1235,1684,1226,1327
BSU_27530,1007,580,714,996,313,1001,1200,934,440,365,1,634,119,236,626,1236,102,1119,199,1032,751,710,888,1233,989,555,987,995,1174,916,946
BSU_27540,4815,2576,2939,2483,5162,1725,6305,5084,1857,6264,1,1031,193,4682,1858,2069,188,4167,610,2001,2373,1390,4585,1737,4279,1585,5885,2883,5011,3086,2953
BSU_27550,7352,3302,4016,5383,5743,10662,18059,16679,1499,7650,0,2219,448,4212,6113,5326,317,3028,470,10838,3652,2960,5133,16019,7305,1326,18450,9931,9161,3899,8890
BSU_27560,2760,1119,1393,1534,239,3175,7453,7112,522,337,0,831,53,158,2362,1861,32,982,124,3181,1190,1089,1718,3655,2610,420,8205,4005,3182,1267,3657
BSU_27570,154,342,385,323,0,4,19,19,16,5,2,262,5,1,9,332,5,198,16,4,278,244,444,5,143,9,18,14,155,388,12
BSU_27580,3385,1553,2211,3356,760,2760,12238,9292,858,939,7,1882,308,558,2908,3995,287,1813,368,2755,2432,2145,2451,3248,3395,1080,11228,5280,4005,2793,4428
BSU_27590,4036,1695,2028,2408,2462,4224,5247,4181,1055,2968,0,1322,100,1807,3930,2596,83,1972,293,4849,1638,1501,2621,3219,4331,1025,4491,5758,4765,1951,6550
BSU_27600,20274,11437,14061,15995,11582,10641,21676,16721,9145,14362,0,10946,1550,8559,10391,20970,1534,18424,3043,11617,12276,13068,18776,11910,19070,9051,19915,17143,22958,15678,17788
BSU_27610,3326,2006,2679,2588,572,2296,7478,5467,822,727,0,1132,69,448,2982,2157,52,2321,251,2406,1742,1364,3440,1893,3593,827,5875,4930,4024,2172,4505
BSU_27620,5737,3725,5035,5324,1473,3670,11135,9234,1520,1861,4,2097,362,1185,4436,3913,375,4616,625,4279,3439,2937,6050,3771,5603,1488,10293,6706,6765,4141,6536
BSU_27630,1085,1027,937,4259,67,251,745,616,860,116,1,1043,69,66,362,1423,95,1163,257,291,2523,1034,1164,223,940,483,936,553,1193,2698,568
BSU_27640,865,516,623,697,153,317,880,753,229,273,0,385,30,114,445,592,24,496,58,445,492,477,745,409,765,186,843,740,831,653,733
BSU_27650,16410,7954,10515,15195,1896,12601,20859,19582,3701,2312,22,5503,753,1650,13153,10901,600,7647,1337,14174,10086,7089,12338,13258,16088,4101,23186,20400,18775,11828,18860
BSU_27660,2132,1066,1372,1494,126,1209,2206,1911,395,147,1,648,7,141,1536,1459,31,871,69,1248,1076,862,1633,1162,1866,376,2329,2361,2258,1335,2395
BSU_27670,1329,2186,2385,2722,63,37,43,27,247,113,48,1435,291,68,42,2402,564,3060,378,19,2410,1402,3466,34,1415,202,30,61,1333,3241,68
BSU_27680,229,532,558,597,5,15,42,48,39,29,2,320,2,13,41,362,50,303,13,17,412,301,798,17,240,26,40,46,238,642,55
BSU_27690,1284,1703,1933,1483,14,14,12,6,217,51,0,959,108,28,7,1182,99,1481,54,16,1109,1193,2534,12,942,172,10,15,975,1704,12
BSU_27700,6612,3883,5142,5150,693,3126,12298,7551,1644,831,0,2204,319,557,4671,4831,265,3956,743,3366,3550,2935,6260,2649,5655,2003,9310,7801,6112,4111,6550
BSU_27710,3889,2680,3573,3106,337,2284,6366,5202,666,405,2,1617,190,306,2644,2972,229,3221,303,2374,2339,2090,4459,2399,3805,852,6024,4304,4587,2847,3942
BSU_27720,2221,1372,1798,1963,325,1427,3636,3238,444,346,1,1016,96,265,1793,1616,95,1649,160,1644,1442,1275,2147,1578,2198,560,3548,2599,2667,1633,2729
BSU_27729,246,164,203,216,20,81,294,271,50,50,0,82,4,27,186,131,5,139,15,154,132,98,207,75,229,29,350,248,299,127,243
BSU_27730,1577,918,1210,1203,254,876,2197,1824,255,310,1,693,79,227,1021,1185,124,980,94,745,962,808,1445,876,1513,256,2133,1749,1870,926,1536
BSU_27740,970,602,734,776,29,612,1518,1191,196,38,1,495,25,35,716,695,32,560,68,678,571,552,968,513,881,186,1248,1198,1004,699,1065
BSU_27750,2014,2195,2305,2785,738,177,123,105,2953,898,1,1578,689,778,73,1994,651,5125,1563,167,3174,1707,3422,310,1406,1508,197,135,1881,3395,125
BSU_27760,5117,3523,3653,6397,3734,661,645,497,8728,4480,0,2569,4445,3073,382,3779,2938,10111,5845,580,5899,2887,5049,957,3102,5352,774,562,4341,6622,552
BSU_27770,5537,3559,3860,6512,17484,446,1463,1115,4942,18869,0,3747,1652,11806,832,7173,1327,6366,2113,473,5042,3975,4910,467,4835,4174,1346,1202,4836,5789,1257
BSU_27785,3127,2634,2944,3294,6884,1515,825,623,1379,7705,0,2364,134,5643,1219,3597,146,2936,438,1539,3018,2508,3883,1876,2978,1209,801,1628,3358,4035,1752
BSU_27786,139,97,84,64,3,15,5,7,4,32,0,54,4,4,58,75,4,84,2,15,54,61,131,12,113,19,8,54,108,95,61
BSU_27800,861,493,392,939,160,552,862,573,282,160,0,569,9,122,499,1119,12,372,65,505,667,551,535,331,880,242,533,779,793,910,823
BSU_27809,522,266,241,453,102,207,463,300,155,125,0,274,11,90,258,626,8,256,29,274,378,252,323,164,463,138,306,445,481,452,542
BSU_27810,1577,1999,1914,2668,744,467,6791,5840,409,986,8,2047,483,681,8193,2957,498,2296,312,347,2084,1835,2868,291,3071,729,5989,13445,4621,2875,21305
BSU_27820,770,338,404,528,24,442,345,264,164,45,0,299,17,18,198,563,41,721,47,540,586,365,549,554,651,102,366,263,746,716,245
BSU_27830,5202,14021,15745,13977,69,554,982,927,136320,188,67,13692,4098,76,89,13376,2001,13626,211289,605,9865,14474,20486,600,5362,186324,1102,89,4936,15007,75
BSU_27840,44655,90207,108365,102531,767,38909,12843,12883,6876,1750,1,89366,10360,815,932,111654,10327,145294,2710,37068,74504,90813,151244,56481,42016,6275,15504,792,44494,107097,558
BSU_27850,9397,18691,19831,18687,217,24518,8974,9311,1743,378,3,13137,819,204,637,14542,1050,24110,623,26308,14333,13381,29295,35450,9361,1390,11299,560,10906,20837,356
BSU_27860,440,43,47,163,42,6506,4685,5030,239,206,0,229,16,38,235,327,21,197,62,7539,93,366,58,8884,357,170,5981,226,668,119,123
BSU_27870,946,222,281,537,73,11278,12252,11512,563,170,0,737,54,61,544,1077,53,630,144,12047,351,1104,339,12127,771,343,14122,511,1320,471,270
BSU_27880,1289,644,740,1162,83,4342,7650,7408,450,128,2,570,39,53,647,1236,43,908,211,4952,968,813,973,4955,1112,398,8324,1075,1507,1157,876
BSU_27890,2793,1513,1713,2721,369,2659,6122,5555,655,444,2,1208,151,309,1260,2744,132,2022,182,2672,2176,1427,2301,2881,2681,647,6067,2213,2911,2622,1833
BSU_27900,2235,1397,1724,1960,405,1153,3317,2810,565,589,16,1115,135,364,1528,1581,114,1563,308,1397,1286,1278,2211,1353,2193,661,2990,2233,2507,1609,2349
BSU_27910,1980,1158,1509,1549,770,842,1895,1541,537,1023,5,882,58,617,847,1395,79,1350,182,1085,994,1072,1787,1075,1492,507,1680,1323,1856,1230,1363
BSU_27920,6847,4701,6168,6218,2553,2579,6756,5473,2020,3381,0,3877,613,1976,3080,6508,525,5542,754,2855,4102,4413,7131,3026,6218,2029,6355,4796,7454,4823,4543
BSU_27930,3446,2308,3255,3229,166,1106,3461,2644,991,196,0,1889,43,140,1683,3509,52,2860,179,1378,2284,2093,3941,984,3345,786,3075,2546,3712,2853,2555
BSU_27935,9,9,10,20,2,3,5,3,5,4,7,8,0,1,3,13,3,14,13,4,13,10,21,3,17,2,6,16,7,20,7
BSU_27940,43170,22079,30645,34988,47863,29402,75789,59013,16836,56535,0,14979,6553,34498,33709,29445,4337,23787,7377,29802,22955,18258,35887,23578,45522,19203,64206,48496,50640,26317,49831
BSU_27950,32821,20550,32268,28207,13058,20589,70046,52130,14561,16786,0,15389,2139,10898,20703,24724,1738,24379,5032,21010,18750,18726,36556,18824,32623,15657,60172,40133,39863,22130,30569
BSU_27960,30809,20178,28447,26318,7214,19901,67468,48843,10622,8032,1,11571,578,6259,20580,23343,510,19766,3052,21469,17968,14722,35259,17565,28560,10456,54148,35442,35405,24320,30802
BSU_27970,1112,2245,2269,2391,39,56,136,131,226,82,0,1145,253,38,95,2099,209,3303,98,64,1946,1254,3266,50,1024,247,122,169,1209,2857,165
BSU_27980,2744,5303,6065,5833,51,82,180,130,427,136,0,3526,237,60,125,6346,332,8175,154,81,4501,3752,8407,89,2396,426,126,224,2810,6922,246
BSU_27990,8210,4294,5494,7457,1004,4020,11109,9441,2434,1348,1,3640,456,896,4931,8156,396,4663,795,4691,5122,4140,6821,4380,7652,2474,10374,7859,9076,6303,7605
BSU_28000,8261,3845,4755,6861,639,4211,8844,7448,2186,769,1,3448,164,580,5143,7132,167,3970,550,4482,4897,4209,5758,4053,7585,1978,8769,7611,8577,5985,8773
BSU_28010,2094,1135,1609,1525,291,1430,4653,4231,1205,299,2,824,218,266,2094,1565,209,1434,521,2079,959,1103,1831,1098,2150,1044,4639,3066,2533,1101,3204
BSU_28020,4915,2386,3505,3597,848,3792,9659,8898,2016,899,0,1678,126,645,4059,3474,129,2717,449,4163,2269,2365,3996,3690,5114,1558,10194,6325,6171,2719,6406
BSU_28030,6096,2662,3838,3756,616,6111,13555,11767,1479,890,0,1608,245,532,5687,3436,218,2485,465,5917,2568,2418,4457,5591,6328,1264,13351,8597,7715,2854,8555
BSU_28040,806,674,873,681,465,877,1948,1703,1128,507,0,427,98,342,594,842,88,631,374,1004,457,588,1049,959,833,1019,2151,972,1003,563,942
BSU_28050,888,738,964,762,707,857,1791,1597,1238,828,2,497,66,542,632,981,95,837,369,953,547,671,1101,981,865,1075,1895,946,1123,604,920
BSU_28060,2564,2742,3085,6913,541,43,139,85,419,824,1,4956,226,393,58,8588,297,3961,222,36,4090,4848,3059,57,2196,382,100,95,2096,4859,85
BSU_28070,16,26,33,28,7,29,31,32,20,52,0,31,8,9,16,18,11,38,6,24,19,22,40,13,18,28,31,14,23,40,32
BSU_28080,1111,691,870,1067,587,938,2291,2058,311,770,2,566,79,403,852,844,98,998,173,974,720,775,1079,932,1171,405,2325,1254,1354,841,1355
BSU_28090,4964,2942,4003,4334,1278,2718,9100,7998,1251,1777,2,2648,464,905,3052,3185,498,4707,578,3032,2863,3260,4903,2942,4621,1499,9771,4693,5466,3241,4636
BSU_28099,399,1100,984,1042,6,3,20,16,62,14,1,1090,68,2,4,1047,102,891,54,6,896,966,1606,3,413,63,14,7,402,1449,7
BSU_28100,8780,15908,19630,17774,486,43,73,63,1261,903,1,13627,601,410,94,19734,790,20050,413,66,13457,13951,24322,64,8230,949,64,132,8767,18208,143
BSU_28110,21560,38625,47496,45012,899,131,88,83,3184,1446,1,40718,1425,708,163,53618,1791,45172,791,135,32812,42001,59744,134,20029,2402,125,235,21904,45884,192
BSU_28120,10993,4165,5518,9660,94486,12042,9917,8293,3050,122048,0,3676,757,67741,6282,8812,646,6303,1036,12010,6615,4313,7054,16992,11103,2679,9566,11206,13145,7172,8929
BSU_28130,4748,1915,2212,3733,11805,3433,3563,3234,1071,13150,0,1615,210,8885,2476,3789,173,2538,341,3686,2830,1810,2919,4710,4371,951,3860,4273,5198,2996,3511
BSU_28140,2659,1167,1345,2061,1493,1556,2034,1778,651,1701,0,959,186,1204,1479,2322,144,1545,270,1824,1500,1120,1789,1972,2428,542,2118,2453,2926,1725,2145
BSU_28150,3284,1559,1704,2660,2473,2113,2233,1928,1038,2651,0,1406,188,1942,1622,2901,161,2223,367,2397,2070,1531,2240,3116,2986,893,2406,2689,3613,2117,2279
BSU_28160,2871,1239,1466,2517,2226,1443,1964,1656,770,2273,0,1171,110,1967,1604,2461,106,1633,416,1857,1781,1272,1923,1763,2721,793,1906,2468,3046,1949,2244
BSU_28170,16065,6422,7799,15622,13233,7308,9400,7564,4318,13496,1,6452,728,11782,9192,17080,646,6970,1404,8323,10518,6886,10029,9515,16510,3499,8193,13879,18728,11801,14001
BSU_28180,338,262,300,542,142,183,833,696,182,156,33,284,83,111,237,471,144,375,302,228,348,288,446,169,387,241,680,365,406,444,412
BSU_28190,3388,2084,2524,3145,3176,2574,4731,3549,1894,4169,0,1655,137,2545,1836,2755,170,3287,762,3017,2385,1982,3148,3265,3088,1415,4081,3345,4012,2721,2778
BSU_28200,9953,6661,7941,10338,5933,7062,11405,9244,5670,7310,2,5451,706,5120,5309,8275,693,10818,2345,7176,7643,6245,9552,8669,9327,3876,10882,8905,11294,8840,8279
BSU_28210,1817,3449,4113,3799,164,53,84,80,345,238,0,3047,187,189,93,3432,165,3183,167,68,2897,2854,5182,85,1932,265,80,171,1994,3967,189
BSU_28220,26692,16637,20303,21428,5489,13335,42093,31350,9194,6529,1,11097,1139,4425,17416,20480,835,20845,3044,16428,18985,12949,27852,13730,26962,7845,36594,30119,32252,25091,29090
BSU_28230,41094,19002,26892,29002,1272,26783,106958,80526,7089,1516,1,8312,371,1202,37952,18521,365,15475,1698,33590,17471,13085,32222,26088,40926,6830,90283,59182,50755,22438,58924
BSU_28240,4177,2849,3279,3995,129,1312,4189,3776,1366,160,4,2194,171,129,1715,4844,309,4254,488,1536,3223,2765,4618,1532,3716,1163,4516,2625,4618,3820,2759
BSU_28250,13458,7679,9494,20523,1064,7197,11607,10765,1614,1793,1,9752,305,946,1853,34079,323,11911,324,8221,13799,8734,9359,10170,11141,1181,13140,2513,12010,14607,2052
BSU_28260,35928,18257,22955,53500,2860,16800,24207,23162,3905,4708,0,26592,1718,2349,4365,90384,1613,31015,796,16284,34768,25028,22691,23673,28434,2908,29162,5467,31183,35812,4900
BSU_28270,21597,12132,14766,35519,1875,9163,14723,14646,2732,3082,0,19424,1050,1580,2788,60261,892,20939,640,9558,23413,18187,14467,13222,18228,2207,17791,3684,19738,24341,3004
BSU_28280,27802,15041,18331,43237,5229,26156,15522,16261,3510,7690,757,25563,796,3903,3830,74252,3369,27947,5930,27764,27835,23382,17588,38619,22962,2607,20652,4647,24239,28205,4104
BSU_28290,34555,17675,19748,40142,9962,36309,24151,23300,4085,13563,177,22974,774,7310,5770,71203,1673,22720,1739,36906,27913,22918,20813,51509,25267,2962,29335,7131,30200,30046,6590
BSU_28300,9535,5109,6147,11675,1258,5384,5513,5536,1116,1955,9,6773,169,945,1172,24602,240,7617,399,5838,7956,6827,6326,8071,6615,883,6919,1814,7873,8370,1495
BSU_28310,34487,17489,22233,43515,2048,12529,22403,20299,4577,3754,14,29427,1581,1638,4671,96648,1542,26186,1145,10753,29854,27708,22963,15230,26301,3443,24566,7917,29141,30471,5770
BSU_28320,1244,3907,4229,3742,22,2,6,5,244,35,10,3771,676,17,0,3046,575,3553,176,0,2708,2775,5859,8,1527,262,3,6,1465,3614,5
BSU_28330,284,385,436,387,2,49,258,174,50,35,16,202,13,12,143,278,101,463,143,44,313,220,619,45,271,27,173,239,381,449,356
BSU_28340,31310,22720,15174,10389,8336,906,2045,1225,36306,9716,4,9015,454,7969,263,11867,546,64350,6296,873,21699,10945,45371,1668,23248,9466,1990,384,34458,30304,557
BSU_28350,3125,1836,2405,2958,2415,1057,2104,1495,5335,2794,1,2440,1240,1941,730,2184,861,4799,3612,1002,2455,2862,2696,1416,2246,2628,1879,1215,2853,2481,1240
BSU_28360,3507,1956,2549,2647,1729,1004,2465,1834,3472,1779,0,1693,354,1397,692,2233,289,4258,1658,1145,2240,2456,2907,1278,2005,1543,2101,1217,2845,2518,1151
BSU_28370,3706,2686,3304,3716,1070,847,2629,1930,7953,1237,0,3611,762,987,823,3394,637,7894,3238,1046,3088,4290,4012,990,2425,3692,2301,1375,3428,3262,1296
BSU_28380,5241,9551,11343,11249,159,54,107,84,805,276,0,4557,549,179,50,7677,519,14611,213,43,8991,5083,14952,53,4858,629,86,105,5280,12492,90
BSU_28390,6457,9150,10149,9998,632,1943,5330,4241,1851,825,1,15724,1793,560,2209,7765,1596,8407,887,1898,7224,11190,14232,1743,6923,1835,4680,3273,6661,10536,3192
BSU_28400,4074,5118,6571,5563,201,1138,3000,2529,1093,255,0,9137,970,172,1187,4356,890,5228,480,1148,4180,6605,8483,961,4016,1015,2795,1855,4110,5709,1861
BSU_28410,37153,75978,91513,57345,994,275,473,411,6551,1088,0,83576,2756,526,234,54551,3189,40996,1699,312,41837,64491,113531,348,42776,4211,505,391,34252,68010,311
BSU_28420,669,410,510,741,685,621,557,450,455,885,1,634,73,479,304,955,88,729,146,603,512,634,595,662,583,467,607,457,659,515,404
BSU_28430,10349,4503,5730,9166,69350,14708,16485,14775,5749,92556,0,6421,2223,46713,6375,12343,2171,7314,2191,14619,6025,7302,6352,18840,9695,6059,18476,10008,10890,6704,9375
BSU_28440,18038,7562,9953,14352,55120,22006,28286,24951,9160,69555,1,10378,4493,36470,12037,19058,3614,12390,3631,21890,9008,12098,11556,27476,16784,9745,32033,17278,19009,10214,17717
BSU_28450,4668,1956,2421,2634,897,2891,7325,6620,1852,1082,3,2007,749,611,3050,3264,757,2342,779,3523,1784,2397,3074,3073,3604,2068,8204,4283,4363,2160,4704
BSU_28460,2004,743,944,1469,168,1674,3194,2025,612,196,6,639,142,99,1568,1283,114,760,197,1751,950,716,1255,1827,1801,613,2541,2350,2146,1293,2343
BSU_28470,1456,538,613,959,385,2383,2591,2323,405,501,5,348,29,236,769,635,126,388,126,2881,720,436,800,3590,1613,257,2546,1280,1837,765,1093
